after size,drift size,drifted features types,total drift type,count,after accuracy decrease,after retrain accuracy increase,before after retrain accuracy increase,STAT_SFLDT fix accuracy increase,STAT_SFLDT wasted effort,BARINEL fix accuracy increase,BARINEL wasted effort,BARINEL_Paths_After fix accuracy increase,BARINEL_Paths_After wasted effort,STAT_BARINEL_Paths_After fix accuracy increase,STAT_BARINEL_Paths_After wasted effort,BARINEL_Paths_Difference fix accuracy increase,BARINEL_Paths_Difference wasted effort,STAT_BARINEL_Paths_Difference fix accuracy increase,STAT_BARINEL_Paths_Difference wasted effort,BARINEL_Features fix accuracy increase,BARINEL_Features wasted effort,BARINEL_Features_Paths_After fix accuracy increase,BARINEL_Features_Paths_After wasted effort,BARINEL_Features_Paths_Difference fix accuracy increase,BARINEL_Features_Paths_Difference wasted effort,SFLDT_Features fix accuracy increase,SFLDT_Features wasted effort,fuzzy participation STAT_SFLDT fix accuracy increase,fuzzy participation STAT_SFLDT wasted effort,fuzzy participation BARINEL fix accuracy increase,fuzzy participation BARINEL wasted effort,fuzzy participation BARINEL_Paths_After fix accuracy increase,fuzzy participation BARINEL_Paths_After wasted effort,fuzzy participation STAT_BARINEL_Paths_After fix accuracy increase,fuzzy participation STAT_BARINEL_Paths_After wasted effort,fuzzy participation BARINEL_Paths_Difference fix accuracy increase,fuzzy participation BARINEL_Paths_Difference wasted effort,fuzzy participation STAT_BARINEL_Paths_Difference fix accuracy increase,fuzzy participation STAT_BARINEL_Paths_Difference wasted effort,fuzzy participation BARINEL_Features fix accuracy increase,fuzzy participation BARINEL_Features wasted effort,fuzzy participation BARINEL_Features_Paths_After fix accuracy increase,fuzzy participation BARINEL_Features_Paths_After wasted effort,fuzzy participation BARINEL_Features_Paths_Difference fix accuracy increase,fuzzy participation BARINEL_Features_Paths_Difference wasted effort,fuzzy participation SFLDT_Features fix accuracy increase,fuzzy participation SFLDT_Features wasted effort
6,2,"numeric, binary",mixed,147,6236.969697,6091.861472,4010.562771,,,,,,,,,,,,,,,,,,,,,2180.519481,1623,585.3679654,172,2862.424242,100,2703.982684,82,392.4675325,0,3520.17316,0,5628.225108,32,678.7012987,100,620.6060606,96,6070.12987,27
6,2,"numeric, numeric",numeric,11129,683807.5842,118157.4645,228088.1661,,,,,,,,,,,,,,,,,,,,,73891.58315,261924,55838.77191,23711,56782.79749,9862,83919.79791,18596,70404.26799,6815,76302.45932,6901,106769.2379,17815,87937.53939,18084,72100.71248,11583,118529.8122,12048
6,3,"binary, binary, binary",binary,384,24026.66667,8156.190476,9252.380952,,,,,,,,,,,,,,,,,,,,,-4998.095238,4960,-2340.952381,768,2912.380952,0,-6040,768,2912.380952,0,2541.904762,104,5369.52381,576,2912.380952,0,2912.380952,0,7649.52381,384
6,3,"binary, binary, numeric",mixed,4951,188297.7489,229265.1948,146795.9307,,,,,,,,,,,,,,,,,,,,,104310.3896,52267,20956.88312,4126,118299.9134,2932,124174.4589,1198,16364.50216,0,141320.1732,168,226364.2424,935,24652.12121,2932,23993.07359,2880,233205.1948,727
6,3,"binary, numeric, binary",mixed,268,16690.47619,5770.47619,6528.571429,,,,,,,,,,,,,,,,,,,,,-776.1904762,3051,641.9047619,541,-643.8095238,60,-1231.428571,536,-643.8095238,60,1391.428571,124,751.4285714,348,-643.8095238,60,-643.8095238,60,2279.047619,256
6,3,"binary, numeric, numeric",mixed,334,21648.57143,6343.809524,7726.666667,,,,,,,,,,,,,,,,,,,,,-1788.571429,3424,2058.095238,267,-204.7619048,94,-2452.380952,255,-194.2857143,72,1805.714286,60,1814.285714,211,264.7619048,96,-194.2857143,72,3741.904762,198
6,3,"numeric, binary, binary",mixed,1128,68868.57143,17073.80952,18472.61905,,,,,,,,,,,,,,,,,,,,,-3092.380952,7421,-1010.952381,1120,1657.142857,16,-7586.190476,1088,173.8095238,16,1676.666667,116,3615.714286,592,2857.142857,136,2473.809524,16,8792.857143,321
6,3,"numeric, binary, numeric",mixed,665,41662.85714,14070.47619,16516.19048,,,,,,,,,,,,,,,,,,,,,-4348.571429,6248,2321.904762,847,-9.523809524,130,-5777.142857,846,378.0952381,95,3327.619048,83,2621.904762,502,741.9047619,121,378.0952381,95,7278.095238,408
6,3,"numeric, numeric, binary",mixed,118,7088.571429,2800.952381,3236.190476,,,,,,,,,,,,,,,,,,,,,-371.4285714,1038,356.1904762,227,-275.2380952,24,-619.047619,232,-179.047619,24,697.1428571,24,-202.8571429,68,-275.2380952,24,-179.047619,24,740.952381,36
6,3,"numeric, numeric, numeric",numeric,80081,4255772.784,78748.72586,1425683.925,,,,,,,,,,,,,,,,,,,,,500964.6775,1477304,666385.0714,91347,711152.4212,46164,768004.1757,68769,618693.8745,36941,531992.2534,37494,1044528.147,50045,890094.8422,55045,635755.1119,48130,1031618.875,87561
6,4,"binary, binary, numeric, binary",mixed,3756,232007.619,65401.90476,63719.16667,,,,,,,,,,,,,,,,,,,,,-26841.90476,27940,-2573.333333,3800,3813.333333,176,-37887.61905,3800,3733.333333,0,7274.285714,720,16986.66667,1624,11900.95238,176,5733.333333,0,39680,1772
6,4,"binary, binary, numeric, numeric",mixed,744,45914.28571,16440,19869.52381,,,,,,,,,,,,,,,,,,,,,-8342.857143,7896,-1638.095238,712,-1641.904762,100,-9767.619048,826,-720,0,411.4285714,72,80,168,1295.238095,28,-720,0,7771.428571,168
6,4,"binary, numeric, binary, binary",mixed,25057,861616.3636,1261162.511,792744.8485,,,,,,,,,,,,,,,,,,,,,649781.8182,196643,120069.2641,19422,659816.1039,15360,758377.8355,4034,75040.34632,0,779797.8355,866,1244782.771,2518,117894.026,15360,117894.026,15360,1256534.199,1889
6,4,"binary, numeric, binary, numeric",mixed,2177,133787.619,48665.71429,56385.71429,,,,,,,,,,,,,,,,,,,,,-15371.42857,20782,6697.142857,2995,-191.4285714,206,-21173.33333,3041,1198.095238,0,8930.47619,498,10573.33333,1326,3344.761905,206,1198.095238,0,26686.66667,1546
6,4,"binary, numeric, numeric, binary",mixed,2926,180578.0952,64648.57143,73061.90476,,,,,,,,,,,,,,,,,,,,,-25426.66667,29070,1868.571429,3745,-2948.571429,285,-33600,3926,140,0,8018.095238,660,9996.190476,1503,3405.714286,213,140,0,33117.14286,1702
6,4,"binary, numeric, numeric, numeric",mixed,564,34060,13208.57143,15285.71429,,,,,,,,,,,,,,,,,,,,,-6377.142857,3948,-958.0952381,468,-552.3809524,58,-7300,564,245.7142857,0,245.7142857,0,680,132,1175.238095,22,245.7142857,0,5851.428571,132
6,4,"numeric, binary, binary, binary",mixed,33791,1192272.814,1670904.935,1058354.199,,,,,,,,,,,,,,,,,,,,,847504.329,301911,151658.7013,20006,893675.7576,15632,916740.1732,4350,114953.6797,272,974605.8874,1040,1662553.333,3769,171112.987,15632,171112.987,15632,1681404.762,1952
6,4,"numeric, binary, binary, numeric",mixed,3079,196868.5714,61180.95238,71643.80952,,,,,,,,,,,,,,,,,,,,,-38160.95238,30947,-3118.095238,2780,4894.285714,280,-44560.95238,2669,5394.285714,88,9338.095238,316,21257.14286,1360,9355.238095,299,5394.285714,88,45012.38095,1509
6,4,"numeric, binary, numeric, binary",mixed,7871,496801.9048,162862.8571,183422.8571,,,,,,,,,,,,,,,,,,,,,-60611.42857,77620,9834.285714,9917,3815.238095,1152,-79688.57143,9656,6700.952381,804,39031.42857,2248,45604.7619,6775,7289.52381,1152,6700.952381,804,89535.2381,4685
6,4,"numeric, binary, numeric, numeric",mixed,3080,194320.9524,63812.38095,74606.66667,,,,,,,,,,,,,,,,,,,,,-34537.14286,25854,-1112.380952,2224,3583.809524,304,-40604.7619,2310,3568.571429,137,8592.380952,137,13180,1066,8211.428571,282,3568.571429,137,36422.85714,1267
6,4,"numeric, numeric, binary, binary",mixed,2091,128371.4286,46874.28571,56243.80952,,,,,,,,,,,,,,,,,,,,,5259.047619,19811,17664.7619,2516,-2330.47619,960,3222.857143,2395,1021.904762,960,13862.85714,964,7073.333333,1835,-2330.47619,960,1021.904762,960,9213.333333,616
6,4,"numeric, numeric, binary, numeric",mixed,1662,104618.0952,34673.33333,41815.2381,,,,,,,,,,,,,,,,,,,,,961.9047619,14103,14589.52381,1243,-1564.761905,426,-2282.857143,1192,96.19047619,558,12430.47619,429,3691.428571,801,-2099.047619,438,96.19047619,558,10865.71429,495
6,4,"numeric, numeric, numeric, binary",mixed,1001,63127.61905,20765.71429,24801.90476,,,,,,,,,,,,,,,,,,,,,21739.04762,8294,21161.90476,789,-9791.428571,840,20459.04762,828,-6750.47619,1001,13118.09524,797,-11051.42857,840,-11058.09524,840,-6750.47619,1001,-16747.61905,874
6,4,"numeric, numeric, numeric, numeric",numeric,404760,21762009.96,5598307.018,10959607.28,,,,,,,,,,,,,,,,,,,,,6191996.059,4072283,4960832.08,369577,3932413.872,181018,4782853.157,297219,408043.9675,163894,822248.5109,165850,5512102.035,180546,4743238.151,195003,461520.3597,200450,5591455.407,162640
7,1,binary,binary,4,260.952381,74.28571429,95.23809524,,,,,,,,,,,,,,,,,,,,,-48.57142857,4,-48.57142857,6,-56.19047619,4,-48.57142857,6,15.23809524,0,15.23809524,0,1.904761905,6,-17.14285714,2,15.23809524,0,1.904761905,4
7,1,numeric,numeric,384,24094.89091,4282.172649,7553.436788,,,,,,,,,,,,,,,,,,,,,3382.276074,5917,1981.367497,778,2960.412997,329,3930.933394,547,3704.914861,218,4092.357897,213,4742.113135,586,4199.743916,648,3861.157967,392,5670.386187,363
7,2,"binary, binary",binary,96,6245.714286,1800,2288.571429,,,,,,,,,,,,,,,,,,,,,-1146.666667,1238,-1185.714286,144,-1340.952381,90,-1031.428571,144,323.8095238,0,323.8095238,0,19.04761905,144,-445.7142857,48,323.8095238,0,45.71428571,96
7,2,"binary, numeric",mixed,160,5468.614719,7841.341991,2925.595238,,,,,,,,,,,,,,,,,,,,,4135.064935,1856,881.3852814,124,4201.731602,120,5152.164502,0,817.0995671,0,5152.164502,0,881.3852814,128,881.3852814,128,931.3852814,120,7778.787879,8
7,2,"numeric, binary",mixed,198,11307.69481,4370.313853,3451.634199,,,,,,,,,,,,,,,,,,,,,178.1060606,1436,-2.467532468,173,-252.7272727,94,362.0995671,138,310.9307359,12,1539.242424,24,391.461039,135,109.1991342,95,790.7467532,36,1954.61039,94
7,2,"numeric, numeric",numeric,12021,745845.9927,126902.3844,248365.3696,,,,,,,,,,,,,,,,,,,,,77762.32979,289345,54960.84967,26064,62496.01555,10831,85902.40161,19856,86296.02643,7391,91718.95291,7524,112183.1997,19775,95515.81992,20100,88555.9747,12618,124740.6999,12701
7,3,"binary, binary, binary",binary,768,49834.28571,14531.42857,18330.47619,,,,,,,,,,,,,,,,,,,,,-9020.952381,9984,-9645.714286,1152,-10631.42857,672,-7177.142857,1152,2396.190476,0,2396.190476,0,27.61904762,1152,-3715.238095,384,2396.190476,0,365.7142857,768
7,3,"binary, binary, numeric",mixed,2922,162908.0952,74526.01732,58943.04113,,,,,,,,,,,,,,,,,,,,,4962.878788,27427,-4783.982684,2241,-553.0735931,1270,9208.398268,1978,5692.987013,144,27550.30303,236,5429.82684,1470,234.1125541,972,8641.255411,336,38679.1342,1090
7,3,"binary, numeric, binary",mixed,2928,112784.5887,134338.5281,61880.69264,,,,,,,,,,,,,,,,,,,,,61916.27706,30716,6684.069264,2576,58527.70563,1926,73804.93506,1030,14735.06494,0,80784.93506,132,11085.97403,2424,8802.164502,1848,13511.68831,1536,121197.6623,610
7,3,"binary, numeric, numeric",mixed,716,44234.28571,15773.33333,18981.90476,,,,,,,,,,,,,,,,,,,,,2568.571429,7006,4229.52381,832,-6970.47619,430,1620,778,-2660,280,4582.857143,399,-2900.952381,349,-4174.285714,346,-2660,280,836.1904762,284
7,3,"numeric, binary, binary",mixed,1152,35906.49351,61506.49351,23848.91775,,,,,,,,,,,,,,,,,,,,,33080.51948,11520,5984.415584,1152,33080.51948,1152,36737.66234,0,5277.922078,0,36737.66234,0,5984.415584,1152,5984.415584,1152,5984.415584,1152,61672.72727,0
7,3,"numeric, binary, numeric",mixed,408,25236.19048,8958.095238,10934.28571,,,,,,,,,,,,,,,,,,,,,-3899.047619,3740,-3581.904762,460,-3902.857143,202,-4113.333333,457,1611.428571,0,1611.428571,0,826.6666667,266,-806.6666667,126,1611.428571,0,1542.857143,231
7,3,"numeric, numeric, numeric",numeric,78592,4240067.86,202395.1652,1666144.284,,,,,,,,,,,,,,,,,,,,,505105.7003,1459335,570704.6626,82745,716007.8831,44259,810355.9837,65202,783388.0522,38436,682486.916,39499,1017825.724,55058,884649.2354,58293,802314.0088,51262,1041126.38,77342
7,4,"binary, binary, binary, binary",binary,2048,132590.4762,39051.42857,48952.38095,,,,,,,,,,,,,,,,,,,,,-23649.52381,22528,-26148.57143,3072,-28005.71429,1664,-16274.28571,3072,6110.47619,0,6110.47619,0,-125.7142857,3072,-10110.47619,1024,6110.47619,0,975.2380952,2048
7,4,"binary, binary, binary, numeric",mixed,22439,934895.3247,940622.5974,458568.4199,,,,,,,,,,,,,,,,,,,,,397356.4502,180925,39319.82684,12895,380634.5455,9847,406836.5368,6695,103556.0173,0,447112.7273,0,68837.92208,9712,59802.68398,7847,85194.11255,6144,818453.3333,3895
7,4,"binary, binary, numeric, binary",mixed,39912,1572383.55,1795673.247,843632.381,,,,,,,,,,,,,,,,,,,,,801114.8052,355134,86109.17749,28704,781230.0433,23344,916090.5628,10116,206736.2771,448,1025620.087,940,180225.368,25996,139474.8918,21612,182064.4156,18880,1641528.052,4887
7,4,"binary, binary, numeric, numeric",mixed,8218,506401.9048,182344.7619,221121.9048,,,,,,,,,,,,,,,,,,,,,-38821.90476,78089,-15054.28571,6117,-59733.33333,3228,-34324.7619,5874,-1697.142857,1152,26851.42857,1490,2661.904762,2316,-16256.19048,2010,-1697.142857,1152,44691.42857,1694
7,4,"binary, numeric, binary, binary",mixed,11136,455696.9697,483368.658,247335.8442,,,,,,,,,,,,,,,,,,,,,201273.9394,105982,15809.43723,11904,179176.7965,8112,250815.5844,5735,45949.09091,0,282871.7749,1006,33257.05628,10920,21112.29437,7848,45755.15152,6144,404974.9784,3293
7,4,"binary, numeric, binary, numeric",mixed,9580,581622.8571,221272.381,263792.381,,,,,,,,,,,,,,,,,,,,,-35837.14286,91040,-26891.42857,10996,-92173.33333,4684,-34666.66667,11009,4175.238095,568,39810.47619,2001,-18851.42857,5775,-40913.33333,3154,4175.238095,568,18607.61905,5155
7,4,"binary, numeric, numeric, binary",mixed,3640,223996.1905,81070.47619,95346.66667,,,,,,,,,,,,,,,,,,,,,14628.57143,35227,24280.95238,3959,-31682.85714,2044,12390.47619,3360,-8060,1672,32060.95238,1944,-1114.285714,1888,-12692.38095,1708,-8060,1672,5299.047619,1102
7,4,"binary, numeric, numeric, numeric",mixed,3127,192776.1905,69296.19048,83931.42857,,,,,,,,,,,,,,,,,,,,,29775.2381,25765,41663.80952,2533,-21966.66667,1602,16775.2381,2470,-8676.190476,1714,22644.7619,1858,-14798.09524,1437,-15900.95238,1476,-8676.190476,1714,2440.952381,971
7,4,"numeric, binary, binary, numeric",mixed,682,37799.04762,19359.04762,21888.57143,,,,,,,,,,,,,,,,,,,,,106.6666667,7069,551.4285714,1173,-7592.380952,416,607.6190476,1188,-2449.52381,0,1690.47619,160,-6879.047619,360,-6323.809524,268,-2449.52381,0,-949.5238095,636
7,4,"numeric, binary, numeric, binary",mixed,2997,187556.1905,63620.95238,76443.80952,,,,,,,,,,,,,,,,,,,,,-22294.28571,30575,-20365.71429,3434,-29620.95238,1238,-26330.47619,3283,7649.52381,0,10720,507,5756.190476,2125,-6195.238095,810,7649.52381,0,8145.714286,1580
7,4,"numeric, binary, numeric, numeric",mixed,2790,171327.619,62500.95238,75243.80952,,,,,,,,,,,,,,,,,,,,,-26849.52381,23346,-18580,2053,-18298.09524,792,-28898.09524,1960,6997.142857,0,7831.428571,48,7925.714286,482,-1340.952381,379,6997.142857,0,18600,675
7,4,"numeric, numeric, binary, numeric",mixed,379,23350.47619,8413.333333,9525.714286,,,,,,,,,,,,,,,,,,,,,8265.714286,3278,8974.285714,665,-5050.47619,364,7120,674,-3059.047619,379,4779.047619,494,-5084.761905,361,-5140,364,-3059.047619,379,-4871.428571,258
7,4,"numeric, numeric, numeric, binary",mixed,363,22720,7702.857143,8837.142857,,,,,,,,,,,,,,,,,,,,,7945.714286,3267,8237.142857,630,-4454.285714,273,4971.428571,468,-3237.142857,363,1771.428571,396,-4660,255,-4991.428571,273,-3237.142857,363,-5262.857143,345
7,4,"numeric, numeric, numeric, numeric",numeric,387944,20649468.82,7085401.006,10648890.45,,,,,,,,,,,,,,,,,,,,,6191237.968,3892130,4841001.097,353919,3887226.708,161027,5021252.264,272148,2476698.925,151776,2866474.348,155749,5638594.032,184458,4840938.911,197739,2545857.234,192770,5755355.016,146932
8,1,binary,binary,3,185.7142857,60,84.76190476,,,,,,,,,,,,,,,,,,,,,-40,6,-46.66666667,6,-46.66666667,6,-46.66666667,6,31.42857143,0,31.42857143,0,0.952380952,6,31.42857143,0,31.42857143,0,0.952380952,3
8,1,numeric,numeric,390,24452.71009,5612.785505,7772.773014,,,,,,,,,,,,,,,,,,,,,3490.367042,5861,2177.677977,832,2828.268386,364,4006.428305,569,3830.424363,221,4331.361021,213,4744.342179,654,4243.974833,674,4027.09013,391,6021.419262,348
8,2,"binary, binary",binary,78,4900,1500,2080.952381,,,,,,,,,,,,,,,,,,,,,-971.4285714,929,-1190.47619,156,-1081.904762,126,-1154.285714,156,611.4285714,0,608.5714286,16,68.57142857,156,611.4285714,0,611.4285714,0,68.57142857,78
8,2,"binary, numeric",mixed,74,4612.380952,1057.857143,1279.880952,,,,,,,,,,,,,,,,,,,,,-376.9047619,578,63.80952381,48,-90.47619048,11,-536.1904762,48,-4.761904762,4,-4.761904762,4,103.8095238,53,128.5714286,20,182.7380952,4,547.5,13
8,2,"numeric, binary",mixed,369,18540.16234,8411.222944,6242.965368,,,,,,,,,,,,,,,,,,,,,4435.562771,3359,815.4004329,315,4279.415584,251,2982.619048,116,-1595.995671,8,3617.857143,8,-1672.564935,232,986.0822511,224,-1204.112554,152,9468.474026,117
8,2,"numeric, numeric",numeric,10764,666138.8652,149331.9748,228437.1945,,,,,,,,,,,,,,,,,,,,,69406.13999,243837,51839.12477,24519,55273.91547,9968,81926.8362,18767,85779.74206,6610,92925.17277,6764,107399.3379,17174,92738.37137,17157,88318.56769,10184,124676.1743,10078
8,3,"binary, binary, binary",binary,660,41800,12411.42857,16704.7619,,,,,,,,,,,,,,,,,,,,,-7851.428571,8420,-9965.714286,1321,-8315.238095,894,-9294.285714,1320,4107.619048,0,3988.571429,214,822.8571429,1320,4107.619048,0,4107.619048,0,822.8571429,660
8,3,"binary, binary, numeric",mixed,344,21668.57143,6575.238095,9164.761905,,,,,,,,,,,,,,,,,,,,,-3669.52381,4087,-3698.095238,580,-967.6190476,138,-4614.285714,548,1683.809524,0,1485.714286,58,42.85714286,532,1901.904762,12,1683.809524,0,-157.1428571,208
8,3,"binary, numeric, binary",mixed,3022,157539.0476,65734.80519,52942.14286,,,,,,,,,,,,,,,,,,,,,28898.73377,22992,1389.437229,2630,30505.54113,1368,16415.2381,1290,-10763.54978,96,24095.2381,154,-12724.82684,2150,7860.367965,1144,-7772.207792,1056,62850.06494,866
8,3,"binary, numeric, numeric",mixed,148,9440,2699.047619,3793.333333,,,,,,,,,,,,,,,,,,,,,-869.5238095,1536,-1117.142857,197,-1.904761905,39,-1431.428571,183,477.1428571,24,477.1428571,24,-346.6666667,166,559.047619,24,477.1428571,24,-518.0952381,45
8,3,"numeric, binary, binary",mixed,5298,258992.9004,131110.2597,101552.8355,,,,,,,,,,,,,,,,,,,,,71029.04762,53286,8403.549784,4446,73640,3652,42582.85714,1809,-16058.96104,48,61446.66667,190,-19903.98268,2826,14392.90043,2999,-19184.93506,1968,163411.0823,1524
8,3,"numeric, binary, numeric",mixed,634,39865.71429,12141.90476,16689.52381,,,,,,,,,,,,,,,,,,,,,-5204.761905,5922,-3446.666667,897,-1561.904762,182,-5802.857143,811,1676.190476,72,2040.952381,97,1695.238095,360,1636.190476,78,1676.190476,72,1860.952381,310
8,3,"numeric, numeric, binary",mixed,387,23851.42857,8260,10460,,,,,,,,,,,,,,,,,,,,,2333.333333,3361,3105.714286,562,-2786.666667,268,1133.333333,573,-1959.047619,192,-2053.333333,208,-1187.619048,192,-1489.52381,203,-1959.047619,192,-442.8571429,188
8,3,"numeric, numeric, numeric",numeric,74105,3916952.015,1131685.092,1550362.317,,,,,,,,,,,,,,,,,,,,,433418.8493,1307904,510868.2449,100659,692647.5296,41420,805248.5731,61133,821068.6678,34575,742036.4733,36106,1032010.99,49260,910269.0179,53174,838929.2097,47035,1044780.53,75884
8,4,"binary, binary, binary, binary",binary,1832,116584.7619,33952.38095,44279.04762,,,,,,,,,,,,,,,,,,,,,-21099.04762,20140,-27469.52381,3664,-21241.90476,2142,-24541.90476,3664,9516.190476,0,8860,714,2742.857143,3664,9516.190476,0,9516.190476,0,2742.857143,1832
8,4,"binary, binary, binary, numeric",mixed,43179,1954783.463,1152423.463,829560.1732,,,,,,,,,,,,,,,,,,,,,857265.1948,359194,140983.1169,24918,901531.6017,19328,522854.2857,4398,-137983.5498,0,566760.9524,682,-204773.0736,17579,101406.9264,19328,-232459.7403,15360,1674205.801,6511
8,4,"binary, binary, numeric, binary",mixed,30720,1350510.823,845932.9004,540427.2727,,,,,,,,,,,,,,,,,,,,,664380.9524,243968,125506.4935,20480,667428.5714,19712,460190.4762,0,-154597.4026,0,460190.4762,0,-192138.5281,15360,85406.06061,19712,-192138.5281,15360,1235532.468,5888
8,4,"binary, numeric, binary, binary",mixed,13444,828387.619,237757.1429,302482.9762,,,,,,,,,,,,,,,,,,,,,-90752.85714,110379,-83509.52381,16212,-74080.95238,6630,-121855.2381,15486,18738.09524,448,21497.14286,1820,-10440.95238,11692,31693.33333,1034,31271.42857,448,12022.85714,7269
8,4,"binary, numeric, binary, numeric",mixed,2718,168488.5714,55315.2381,72837.14286,,,,,,,,,,,,,,,,,,,,,-7895.238095,23772,6703.809524,3784,6978.095238,681,-12093.33333,3959,7476.190476,576,8173.333333,690,28010.47619,1764,9038.095238,612,7476.190476,576,28603.80952,288
8,4,"binary, numeric, numeric, binary",mixed,7016,430076.1905,148174.2857,191342.8571,,,,,,,,,,,,,,,,,,,,,-4077.142857,58705,5917.142857,7507,-35255.2381,3127,-18963.80952,7110,-9384.761905,1728,-5168.571429,2051,-19863.80952,4132,-3274.285714,1947,-9384.761905,1728,-5272.380952,2624
8,4,"binary, numeric, numeric, numeric",mixed,864,52908.57143,19502.85714,23879.04762,,,,,,,,,,,,,,,,,,,,,22388.57143,6163,21077.14286,612,-2773.333333,816,14575.2381,828,-4820.952381,864,-4603.809524,876,-3232.380952,816,-3219.047619,816,-4820.952381,864,1945.714286,94
8,4,"numeric, binary, binary, binary",mixed,5168,322483.8095,102289.5238,131884.7619,,,,,,,,,,,,,,,,,,,,,-55228.57143,55236,-53183.80952,8368,-34859.04762,3108,-71553.33333,7835,19921.90476,0,19012.38095,1376,435.2380952,5652,20615.2381,293,19921.90476,0,863.8095238,3860
8,4,"numeric, binary, binary, numeric",mixed,4914,312056.1905,91863.80952,124363.8095,,,,,,,,,,,,,,,,,,,,,-49607.61905,50563,-13765.71429,7587,15779.04762,498,-60379.04762,7582,16868.57143,288,17105.71429,1023,55437.14286,2796,19904.7619,360,16868.57143,288,55371.42857,1071
8,4,"numeric, numeric, binary, binary",mixed,11791,734672.381,235201.9048,307208.5714,,,,,,,,,,,,,,,,,,,,,-86466.66667,117503,-67199.04762,15255,-47905.71429,3761,-124589.5238,13011,11704.7619,864,14903.80952,2056,-14348.57143,5692,21161.90476,1348,11704.7619,864,-18053.33333,6765
8,4,"numeric, numeric, binary, numeric",mixed,3116,197441.9048,58993.33333,79386.66667,,,,,,,,,,,,,,,,,,,,,-10470.47619,25922,4774.285714,3831,6381.904762,957,-17163.80952,3684,5870.47619,864,7704.761905,1032,19925.71429,1316,8762.857143,864,5870.47619,864,9892.380952,999
8,4,"numeric, numeric, numeric, binary",mixed,3138,195422.8571,62868.57143,82603.80952,,,,,,,,,,,,,,,,,,,,,-6005.714286,25173,-3698.095238,3039,-8811.428571,983,-15347.61905,2543,-4813.333333,864,-914.2857143,999,-7719.047619,876,-179.047619,815,-4813.333333,864,-14867.61905,1508
8,4,"numeric, numeric, numeric, numeric",numeric,386655,20620056.14,5383536.377,10695189.77,,,,,,,,,,,,,,,,,,,,,6306950.768,3832192,5148127.667,408078,3787235.456,182139,5164451.243,306254,2755891.405,160485,3296916.366,168083,5806146.623,193363,5036554.132,205978,2796298.065,193572,5917326.065,138131
9,1,binary,binary,6,398.2142857,90.71428571,114.4047619,,,,,,,,,,,,,,,,,,,,,-52.5,72,-52.5,9,-40,6,-52.5,6,18.92857143,3,18.92857143,3,-12.5,39,-12.5,39,18.92857143,36,-37.5,6
9,1,numeric,numeric,384,23894.75581,5596.39044,7873.188783,,,,,,,,,,,,,,,,,,,,,3660.056014,5713,2432.442477,847,2742.345196,348,4216.045678,562,3995.967431,218,4508.322692,211,4964.990378,631,4474.044567,648,4128.779561,385,6191.658184,350
9,2,"binary, binary",binary,131,8677.142857,2079.047619,2497.619048,,,,,,,,,,,,,,,,,,,,,-1178.095238,2086,-1172.380952,179,-1072.380952,131,-1250.47619,155,325.7142857,48,475.2380952,55,-172.8571429,666,-442.3809524,648,275.7142857,576,-484.7619048,107
9,2,"binary, numeric",mixed,191,8784.707792,7096.764069,4584.761905,,,,,,,,,,,,,,,,,,,,,2250.638528,1700,233.8203463,123,27.06709957,63,2949.502165,28,601.7099567,32,4004.74026,0,1832.337662,85,1908.170996,90,1010.367965,96,5666.774892,30
9,2,"numeric, binary",mixed,215,10985.88745,6541.038961,4522.62987,,,,,,,,,,,,,,,,,,,,,2278.008658,1765,1086.406926,154,111.0822511,73,2260.519481,89,-23.2034632,28,2115.757576,12,1075.497835,118,1080.25974,114,578.9069264,60,4532.9329,57
9,2,"numeric, numeric",numeric,10254,627672.2284,144679.7038,225517.1883,,,,,,,,,,,,,,,,,,,,,70302.54196,223507,51719.97292,23199,54503.81198,9300,87942.52998,17355,83233.55523,6220,94002.94621,6279,107017.7624,15120,92588.74583,15495,84840.67631,9494,121542.2569,9381
9,3,"binary, binary, binary",binary,904,59300.95238,15571.42857,17476.19048,,,,,,,,,,,,,,,,,,,,,-8732.380952,12891,-9139.047619,1096,-9218.095238,889,-9478.095238,1096,2430.47619,192,3933.333333,264,-209.5238095,3060,-3563.809524,2880,2030.47619,2304,-975.2380952,712
9,3,"binary, binary, numeric",mixed,308,18885.71429,6923.809524,7443.809524,,,,,,,,,,,,,,,,,,,,,-2871.428571,3666,-2071.428571,424,-4415.238095,356,-2420,392,704.7619048,0,1161.904762,0,-787.6190476,360,-1070.47619,328,704.7619048,0,282.8571429,284
9,3,"binary, numeric, binary",mixed,1475,91745.71429,31865.71429,36365.71429,,,,,,,,,,,,,,,,,,,,,-12142.85714,16455,-9937.142857,1802,-19050.47619,1461,-11265.71429,1753,4572.380952,96,6640.952381,183,1004.761905,1266,-1951.428571,1116,4572.380952,96,4381.904762,1124
9,3,"binary, numeric, numeric",mixed,516,31768.57143,11477.14286,13163.80952,,,,,,,,,,,,,,,,,,,,,-4322.857143,4629,-2754.285714,730,-5264.761905,545,-3427.619048,751,1658.095238,24,1953.333333,49,204.7619048,420,1860.952381,256,1658.095238,24,2813.333333,311
